user_id,movie_id,rating,timestamp,age,gender,occupation,zip_code
361,55,2,879441253,22,M,student,44074
393,11,3,887745844,19,M,student,83686
826,38,3,885690750,28,M,artist,77048
387,11,3,886480325,33,M,entertainment,37412
466,55,4,890284857,22,M,student,90804
7,25,3,891352451,57,M,administrator,91344
413,14,5,879969513,55,M,educator,78212
767,56,4,891462759,70,M,engineer,00000
693,64,3,875482136,43,F,healthcare,85210
521,17,1,885254888,19,M,student,02146
730,15,4,880310264,31,F,scientist,32114
474,13,5,887915684,51,M,executive,93711
468,7,3,875280214,28,M,engineer,02341
600,56,5,888451492,34,M,programmer,02320
399,55,2,882343171,25,M,other,92374
846,57,2,883949121,27,M,lawyer,47130
634,1,3,875728872,39,M,engineer,T8H1N
682,4,3,888521599,23,M,programmer,55128
571,47,3,883354818,34,M,artist,01945
130,42,4,875801422,20,M,none,60115
1,25,4,875071805,24,M,technician,85711
712,59,2,874730420,22,F,student,54901
666,70,4,880139526,44,M,administrator,61820
658,50,4,875145750,33,M,programmer,92626
345,14,4,884991077,28,F,librarian,94143
192,7,4,881367791,42,M,educator,90840
642,41,3,885605347,18,F,student,95521
90,65,4,891385298,60,M,educator,78155
374,38,4,880937876,36,M,executive,78746
761,50,5,876189795,17,M,student,97302
693,7,4,875483947,43,F,healthcare,85210
442,62,2,883390641,22,M,student,85282
334,19,4,891544925,32,M,librarian,30002
577,29,3,880474903,36,F,student,77845
795,8,5,880569317,30,M,programmer,08610
268,60,5,875309344,24,M,engineer,19422
647,22,5,876534131,40,M,educator,45810
62,69,4,879374015,27,F,administrator,97214
293,4,4,888906489,24,M,writer,60804
435,25,5,884132434,24,M,engineer,60007
719,23,3,888897264,37,F,other,V0R2H
542,11,2,886533710,21,M,student,60515
706,25,4,880997385,23,M,student,55454
734,56,1,891022752,25,F,other,63108
588,62,2,890027865,18,F,student,93063
758,4,4,881977375,27,M,student,53706
773,52,3,888538853,20,M,student,55414
499,7,4,882996793,42,M,programmer,75006
543,12,5,875665787,33,M,scientist,95123
458,20,4,886394778,47,M,technician,Y1A6B
374,17,2,880937876,36,M,executive,78746
792,24,3,877910091,40,M,programmer,12205
161,15,2,891172284,50,M,lawyer,55104
199,14,4,883783005,30,M,writer,17604
630,31,2,885667968,26,F,healthcare,55408
796,29,3,893048672,32,F,writer,33755
450,28,4,882377861,35,F,educator,11758
527,11,4,879456662,33,M,librarian,12180
422,5,3,879744085,26,M,entertainment,94533
268,3,1,875743161,24,M,engineer,19422
699,23,4,878883113,44,M,other,96754
132,50,3,891278774,24,M,other,94612
503,25,4,879438685,50,F,writer,27514
805,33,5,881694885,27,F,other,20009
715,27,3,875964051,21,M,technician,91206
332,9,4,887916653,20,M,student,40504
823,48,5,878438642,27,M,artist,50322
807,1,4,892528231,41,F,healthcare,93555
567,12,4,882426508,24,M,entertainment,10003
554,1,3,876231938,32,M,scientist,62901
374,39,4,880937876,36,M,executive,78746
332,31,4,888098205,20,M,student,40504
828,57,3,891037640,28,M,librarian,85282
716,4,2,879796046,36,F,administrator,44265
825,7,5,880755612,44,M,engineer,05452
846,60,4,883948606,27,M,lawyer,47130
683,62,4,893286208,42,M,librarian,23509
786,70,4,882843534,36,F,engineer,01754
393,17,1,889728895,19,M,student,83686
456,32,4,881372911,24,M,technician,31820
293,67,3,888907575,24,M,writer,60804
682,12,5,888516953,23,M,programmer,55128
711,8,5,879993707,22,F,student,15203
60,23,4,883326652,50,M,healthcare,06472
640,66,4,874778345,20,M,student,61801
699,14,3,878881952,44,M,other,96754
608,11,5,880405927,22,M,other,10003
231,50,4,888605273,48,M,librarian,01080
780,22,4,891363969,49,M,programmer,94560
553,23,5,879948806,58,M,educator,62901
771,4,1,880659748,26,M,student,15232
506,10,2,874862734,46,M,programmer,03869
585,19,3,891282808,69,M,librarian,98501
406,10,3,879445684,52,M,educator,93109
535,16,4,879618532,45,F,educator,80302
731,8,2,886184681,41,F,educator,70403
790,1,3,884461306,27,M,technician,80913
805,40,3,881704553,27,F,other,20009
577,31,4,880474216,36,F,student,77845
216,50,4,880232637,22,M,engineer,02215
833,52,3,878078390,34,M,writer,90019
216,66,2,881428365,22,M,engineer,02215
715,69,4,875963692,21,M,technician,91206
788,69,4,880868144,51,M,administrator,05779
751,42,5,889133429,24,F,other,90034
484,29,3,891195532,27,M,student,21208
405,38,5,885548093,22,F,healthcare,10019
257,57,5,879547717,17,M,student,77005
567,32,5,882426644,24,M,entertainment,10003
435,28,3,884131799,24,M,engineer,60007
334,56,4,891546914,32,M,librarian,30002
182,48,3,876436556,36,M,programmer,33884
851,27,4,875806765,18,M,other,29646
773,45,4,888538776,20,M,student,55414
301,4,4,882077033,24,M,student,55439
119,70,3,874781829,32,M,programmer,67401
291,3,3,874833936,19,M,student,44106
639,57,3,891239862,42,F,librarian,12065
716,48,5,879795314,36,F,administrator,44265
535,45,3,879618655,45,F,educator,80302
566,70,4,881649563,20,M,student,14627
318,40,4,884497882,65,M,retired,06518
562,4,1,879196517,54,F,administrator,20879
370,52,4,879434969,52,M,writer,08534
343,53,5,876407421,43,M,engineer,30093
682,17,3,888520923,23,M,programmer,55128
733,16,3,879535969,44,F,other,60630
689,15,5,876676502,25,M,other,45439
848,69,2,887043340,46,M,engineer,02146
758,26,4,881977108,27,M,student,53706
627,62,4,879531397,24,M,engineer,08034
826,50,5,885690525,28,M,artist,77048
848,32,5,887042871,46,M,engineer,02146
367,5,4,876689991,17,M,student,37411
648,40,4,884882234,43,M,engineer,91351
125,21,3,892838424,30,M,lawyer,22202
774,22,2,888556600,30,M,student,80027
805,32,4,881697792,27,F,other,20009
601,69,3,876348987,19,F,artist,99687
503,1,5,879438233,50,F,writer,27514
805,12,4,881695677,27,F,other,20009
452,58,3,875261666,35,M,administrator,28018
197,4,3,891409981,55,M,technician,75094
663,69,4,889493770,26,M,other,19341
618,69,4,891308176,15,F,student,44212
682,56,4,888519077,23,M,programmer,55128
851,11,5,875731441,18,M,other,29646
640,22,4,874778479,20,M,student,61801
746,50,5,885075165,25,M,engineer,19047
465,7,5,883529916,32,M,other,05001
747,4,4,888733111,19,M,other,93612
487,58,5,883446907,22,M,engineer,92121
639,12,3,891239030,42,F,librarian,12065
835,50,4,891035309,44,F,executive,11577
160,61,4,876861799,27,M,programmer,66215
766,52,4,891309177,42,M,other,10960
707,65,4,886286004,56,F,librarian,19146
399,57,4,882343260,25,M,other,92374
326,4,1,879876688,41,M,administrator,15235
465,8,4,883530991,32,M,other,05001
862,50,5,879304196,25,M,executive,13820
846,36,2,883950665,27,M,lawyer,47130
360,56,4,880356131,51,M,other,98027
436,43,2,887770300,30,F,administrator,17345
558,15,3,879436140,56,F,writer,63132
486,1,4,879874870,39,M,educator,93101
763,69,4,878915600,27,M,scientist,02113
292,50,4,881103977,35,F,programmer,94703
706,7,3,880997412,23,M,student,55454
619,17,1,885954184,17,M,student,44134
756,3,1,874829174,30,F,none,90247
340,15,5,884991396,46,M,engineer,80123
405,60,1,885549589,22,F,healthcare,10019
650,69,2,891382877,42,M,engineer,83814
476,56,4,883365019,28,M,student,60440
632,1,3,879458692,18,M,student,55454
390,13,2,879694409,42,F,writer,85016
830,22,5,891561673,46,M,programmer,53066
788,10,4,880869584,51,M,administrator,05779
676,64,5,892686563,30,M,programmer,32712
712,60,1,874730520,22,F,student,54901
714,15,3,892777197,26,M,engineer,55343
606,12,2,880924384,28,M,programmer,63044
788,53,1,880871717,51,M,administrator,05779
804,1,5,879442661,39,M,educator,61820
345,65,4,884992158,28,F,librarian,94143
833,22,3,875122716,34,M,writer,90019
860,4,4,885991163,70,F,retired,48322
85,50,5,882813248,51,M,educator,20003
567,23,4,882426740,24,M,entertainment,10003
746,24,4,885075434,25,M,engineer,19047
201,46,4,884140247,27,M,writer,E2A4H
712,26,2,874957053,22,F,student,54901
358,65,4,891270405,40,M,educator,10022
776,22,5,891628752,30,M,librarian,51157
806,24,3,882385394,27,M,marketing,11217
642,66,5,885603740,18,F,student,95521
627,70,4,879530408,24,M,engineer,08034
716,28,5,879794815,36,F,administrator,44265
585,18,2,891283124,69,M,librarian,98501
554,13,2,876232730,32,M,scientist,62901
221,55,4,875245319,19,M,student,20685
837,19,4,875721948,36,F,artist,55409
665,9,4,884290608,25,M,administrator,55412
606,24,5,878143509,28,M,programmer,63044
682,47,1,888517870,23,M,programmer,55128
727,50,4,883708951,25,M,student,78741
825,50,4,880755418,44,M,engineer,05452
392,50,5,891038110,52,M,writer,59801
553,56,4,879949042,58,M,educator,62901
625,23,4,891263960,27,M,programmer,20723
618,23,5,891306990,15,F,student,44212
344,26,3,884901561,30,F,librarian,94117
514,13,3,876063880,27,M,programmer,20707
807,22,5,892528470,41,F,healthcare,93555
308,69,2,887738664,60,M,retired,95076
144,14,4,888104122,53,M,programmer,20910
765,25,4,880346418,31,M,student,33066
45,7,3,881008080,29,M,programmer,50233
660,38,2,891201842,26,M,student,77380
760,50,3,875666268,35,F,other,14211
619,53,2,885954341,17,M,student,44134
669,12,5,891517287,37,M,other,20009
864,53,4,888891794,27,M,programmer,63021
648,15,1,884795447,43,M,engineer,91351
363,4,5,891494962,20,M,student,87501
125,49,3,879455241,30,M,lawyer,22202
648,9,1,884795447,43,M,engineer,91351
419,50,5,879435541,37,M,lawyer,43215
337,50,5,875184413,37,M,scientist,10522
757,24,4,888444616,26,M,student,55104
286,22,4,877532889,27,M,student,15217
741,25,3,891458428,25,M,writer,63108
802,56,3,875985601,35,M,administrator,34105
573,22,4,885844394,68,M,retired,48911
650,1,3,891369759,42,M,engineer,83814
796,56,5,892663009,32,F,writer,33755
815,31,4,878695490,32,M,other,28806
548,13,1,891415677,51,M,writer,95468
627,51,5,879530866,24,M,engineer,08034
70,63,3,884151168,27,M,engineer,60067
864,50,5,877214085,27,M,programmer,63021
748,50,5,879454428,28,M,administrator,94720
627,12,4,879529819,24,M,engineer,08034
470,9,5,879178370,24,M,programmer,10021
859,25,4,885776056,18,F,other,06492
831,1,4,891354573,21,M,other,33765
629,4,3,880117513,46,F,other,44224
94,69,3,885870057,26,M,student,71457
867,23,5,880078723,24,M,scientist,92507
391,48,4,877399171,23,M,student,84604
249,2,3,879641284,25,M,student,84103
798,29,4,875915913,40,F,writer,64131
654,1,4,887863557,27,F,student,78739
588,51,4,890026395,18,F,student,93063
697,25,3,882622188,25,M,other,77042
10,59,4,877886722,53,M,lawyer,90703
500,69,4,883873839,28,M,administrator,94305
389,42,4,879991147,44,F,writer,83702
701,50,5,891447197,51,F,librarian,56321
110,12,4,886987826,19,M,student,77840
786,15,3,882841855,36,F,engineer,01754
773,14,5,888538620,20,M,student,55414
744,50,3,881172357,35,M,marketing,47024
679,70,4,884487325,20,F,student,54302
493,1,3,884130416,22,M,engineer,60090
535,64,5,879617531,45,F,educator,80302
629,12,5,880117333,46,F,other,44224
365,1,4,891303999,29,M,lawyer,20009
472,33,5,875981829,24,M,student,87544
671,31,2,883546333,21,M,programmer,91919
739,56,4,886958938,35,M,technician,73162
722,13,2,891281876,50,F,homemaker,17331
597,24,3,875341858,23,M,other,84116
372,44,4,876869837,25,F,student,66046
686,12,5,879545758,32,M,educator,26506
817,15,3,874815836,19,M,student,60152
87,27,4,879876037,47,M,administrator,89503
271,40,1,885849558,51,M,engineer,22932
850,56,1,883195034,34,M,technician,78390
276,7,5,874786517,21,M,student,95064
11,54,3,891905936,39,F,other,30329
453,48,4,877553761,18,M,student,06333
279,44,1,875313514,33,M,programmer,85251
541,38,3,883871617,19,F,student,84302
710,1,4,882064377,19,M,student,92020
378,13,3,880044609,35,M,student,02859
773,47,4,888539512,20,M,student,55414
533,48,4,879191373,43,M,librarian,02324
648,22,4,884628482,43,M,engineer,91351
254,62,3,886474009,44,M,educator,42647
731,56,2,886179161,41,F,educator,70403
774,4,2,888556090,30,M,student,80027
794,24,5,891035957,32,M,educator,57197
234,45,4,892079140,60,M,retired,94702
442,55,3,883390813,22,M,student,85282
207,22,3,875509262,39,M,marketing,92037
643,50,4,891445140,39,M,scientist,55122
660,29,2,891357371,26,M,student,77380
659,58,4,891385012,31,M,educator,54248
279,22,1,875296374,33,M,programmer,85251
543,29,2,877546306,33,M,scientist,95123
630,7,4,885666571,26,F,healthcare,55408
823,22,5,878438058,27,M,artist,50322
781,64,4,879634387,20,M,student,48825
798,52,3,876176979,40,F,writer,64131
741,48,4,891018550,25,M,writer,63108
391,9,5,877399780,23,M,student,84604
757,38,3,888467038,26,M,student,55104
474,58,4,887925977,51,M,executive,93711
680,25,4,876816310,33,M,lawyer,90405
753,50,4,891401902,56,M,salesman,91206
707,8,5,886285762,56,F,librarian,19146
612,1,4,875324876,36,M,educator,79070
320,27,3,884749384,19,M,student,24060
727,2,4,883711874,25,M,student,78741
59,15,5,888203449,49,M,educator,08403
846,33,5,883948571,27,M,lawyer,47130
450,3,4,882398220,35,F,educator,11758
95,51,4,879198353,31,M,administrator,10707
642,13,4,886206806,18,F,student,95521
610,1,4,888703157,22,M,student,21227
851,68,3,875731722,18,M,other,29646
468,1,5,875280395,28,M,engineer,02341
821,64,5,874793649,37,M,engineer,77845
296,1,5,884196689,43,F,administrator,16803
117,11,5,881011824,20,M,student,16125
207,11,3,878104245,39,M,marketing,92037
723,1,3,880499050,26,M,executive,94403
168,1,5,884287509,48,M,other,80127
659,4,3,891383917,31,M,educator,54248
469,65,4,879524178,60,M,educator,78628
145,55,3,875272009,31,M,entertainment,V3N4P
393,58,3,887746734,19,M,student,83686
537,26,3,886031913,36,M,engineer,22902
850,8,5,883195055,34,M,technician,78390
262,65,4,879793897,19,F,student,78264
92,50,5,875640148,32,M,entertainment,80525
7,9,5,891351432,57,M,administrator,91344
251,7,3,886272146,28,M,doctor,85032
833,50,2,875035718,34,M,writer,90019
130,1,5,874953595,20,M,none,60115
184,56,3,889908657,37,M,librarian,76013
854,32,4,882813574,29,F,student,55408
792,7,4,877910822,40,M,programmer,12205
232,4,4,888550130,45,M,scientist,99709
877,31,4,882678483,30,M,other,77504
711,58,4,879993028,22,F,student,15203
747,50,5,888639060,19,M,other,93612
537,52,3,886030891,36,M,engineer,22902
840,66,3,891209509,39,M,artist,55406
336,3,1,877758935,23,M,salesman,42101
786,7,5,882841955,36,F,engineer,01754
790,47,2,885156988,27,M,technician,80913
829,13,4,881086933,48,M,writer,80209
394,22,5,880886919,25,M,administrator,96819
577,54,4,880474903,36,F,student,77845
265,50,2,875320398,26,M,executive,84601
328,58,4,885046206,51,M,administrator,06779
151,4,5,879524922,38,F,administrator,48103
279,29,2,879573041,33,M,programmer,85251
864,54,4,888891473,27,M,programmer,63021
477,20,4,875941888,23,F,student,02125
407,45,4,875552352,29,M,engineer,03261
271,51,4,885849386,51,M,engineer,22932
487,66,5,883530484,22,M,engineer,92121
622,41,3,882672060,25,M,programmer,14850
411,9,4,891035827,34,M,educator,44691
455,8,4,879111345,48,M,administrator,83709
551,26,4,892785056,25,M,programmer,55414
881,54,4,876539387,39,M,marketing,43017
690,51,3,881180543,35,M,salesman,63304
588,68,5,890026705,18,F,student,93063
387,7,5,886479528,33,M,entertainment,37412
601,56,3,876349577,19,F,artist,99687
447,55,4,878856573,30,M,administrator,55113
488,1,3,891294896,48,M,technician,21012
643,65,4,891448786,39,M,scientist,55122
495,4,3,888633129,29,M,engineer,03052
456,4,3,881374849,24,M,technician,31820
162,7,3,877635869,25,M,artist,15610
870,54,2,879714458,22,M,student,65203
671,27,3,884036050,21,M,programmer,91919
41,56,4,890687472,33,M,engineer,80525
865,7,5,880143425,25,M,artist,11231
151,56,4,879524879,38,F,administrator,48103
694,23,3,875727926,60,M,programmer,06365
405,32,1,885546025,22,F,healthcare,10019
871,27,2,888193275,31,M,executive,44648
686,48,5,879545180,32,M,educator,26506
717,50,4,884715122,24,M,technician,84105
864,70,4,888888168,27,M,programmer,63021
256,44,4,882164893,35,F,none,39042
763,5,4,878920895,27,M,scientist,02113
624,14,5,879792623,19,M,student,30067
758,29,3,882054935,27,M,student,53706
621,1,3,880227233,17,M,student,60402
846,55,5,883948642,27,M,lawyer,47130
721,69,4,877140282,24,F,entertainment,11238
837,15,3,875721869,36,F,artist,55409
659,49,3,891385438,31,M,educator,54248
201,17,3,884112581,27,M,writer,E2A4H
397,50,5,885349955,17,M,student,27514
849,15,5,879695896,15,F,student,25652
468,47,5,875301056,28,M,engineer,02341
247,7,4,893081395,28,M,engineer,20770
851,50,5,891961663,18,M,other,29646
650,22,3,891369707,42,M,engineer,83814
834,7,4,890862974,26,M,other,64153
514,25,4,875463028,27,M,programmer,20707
593,11,4,875660482,31,F,educator,68767
559,12,3,891034067,69,M,executive,10022
295,50,5,879517540,31,M,educator,50325
883,7,5,891754985,49,M,librarian,50266
455,44,3,879112678,48,M,administrator,83709
753,22,4,891401798,56,M,salesman,91206
804,56,3,879441371,39,M,educator,61820
864,11,5,888887502,27,M,programmer,63021
854,15,3,882812451,29,F,student,55408
804,62,4,879445305,39,M,educator,61820
727,27,4,883711847,25,M,student,78741
868,1,4,877103320,21,M,programmer,55303
883,68,4,891696957,49,M,librarian,50266
484,28,5,880937193,27,M,student,21208
397,8,4,885349913,17,M,student,27514
774,68,3,888557329,30,M,student,80027
804,68,3,879445975,39,M,educator,61820
678,1,5,879544882,50,M,educator,61462
716,64,5,879795314,36,F,administrator,44265
457,62,3,882550925,33,F,salesman,30011
68,9,4,876974073,19,M,student,22904
606,3,5,880922084,28,M,programmer,63044
779,15,4,875501782,31,M,student,K7L5J
643,28,4,891448002,39,M,scientist,55122
424,15,4,880859722,36,F,marketing,55422
363,47,5,891496264,20,M,student,87501
481,70,5,885828389,73,M,retired,37771
537,48,4,886030805,36,M,engineer,22902
669,50,5,891517215,37,M,other,20009
747,15,4,888639780,19,M,other,93612
703,9,2,875242814,26,M,educator,49512
555,25,4,879963127,29,F,educator,23227
707,58,3,886285907,56,F,librarian,19146
686,56,5,879546147,32,M,educator,26506
209,9,3,883417547,33,F,educator,85710
846,8,4,883947861,27,M,lawyer,47130
838,24,4,887064231,23,M,student,01375
748,69,4,879454849,28,M,administrator,94720
770,7,5,875972185,28,M,student,14216
399,66,3,882343171,25,M,other,92374
92,38,3,875657640,32,M,entertainment,80525
537,15,3,886030051,36,M,engineer,22902
650,54,2,891385876,42,M,engineer,83814
861,52,5,881274718,38,F,student,14085
474,66,4,887926437,51,M,executive,93711
405,33,1,885547360,22,F,healthcare,10019
207,64,5,877846793,39,M,marketing,92037
826,55,5,885690636,28,M,artist,77048
757,31,4,888445570,26,M,student,55104
492,56,5,879969878,57,M,educator,94618
886,4,3,876031601,20,M,student,61820
881,49,5,876538986,39,M,marketing,43017
250,28,4,878090153,29,M,executive,95110
806,14,3,882385394,27,M,marketing,11217
804,10,4,879442298,39,M,educator,61820
880,54,3,880242503,13,M,student,83702
881,53,2,876539448,39,M,marketing,43017
330,21,5,876544953,35,F,educator,33884
605,14,5,879427619,33,M,engineer,33716
788,58,4,880868355,51,M,administrator,05779
846,53,3,883950820,27,M,lawyer,47130
144,9,5,888104191,53,M,programmer,20910
663,1,4,889492679,26,M,other,19341
715,40,1,875964681,21,M,technician,91206
535,30,4,879617531,45,F,educator,80302
458,28,3,886396005,47,M,technician,Y1A6B
178,31,4,882827083,26,M,other,49512
627,47,2,879530346,24,M,engineer,08034
828,10,3,891035970,28,M,librarian,85282
354,19,5,891216549,29,F,librarian,48197
833,53,1,875224039,34,M,writer,90019
884,70,4,876859208,44,M,engineer,55337
472,24,5,892791017,24,M,student,87544
880,50,5,880167175,13,M,student,83702
664,22,2,876524731,30,M,engineer,94115
22,4,5,878886571,25,M,writer,40206
296,7,5,884196896,43,F,administrator,16803
640,70,4,874778065,20,M,student,61801
821,15,5,874792835,37,M,engineer,77845
514,50,5,875462466,27,M,programmer,20707
883,50,4,891696824,49,M,librarian,50266
851,31,4,875807058,18,M,other,29646
409,14,5,881107992,48,M,administrator,98225
424,1,1,880859493,36,F,marketing,55422
213,55,5,878955680,33,M,executive,55345
742,13,4,881335361,35,M,student,29210
682,58,3,888517627,23,M,programmer,55128
796,2,5,893048377,32,F,writer,33755
597,1,3,875339723,23,M,other,84116
561,50,3,885807429,23,M,engineer,60005
744,23,4,881171420,35,M,marketing,47024
624,24,3,879793380,19,M,student,30067
659,13,4,891331361,31,M,educator,54248
385,47,4,879441982,36,M,writer,10003
378,14,5,880044251,35,M,student,02859
398,56,4,875659843,40,M,other,60008
751,3,3,889299391,24,F,other,90034
833,28,3,875135213,34,M,writer,90019
591,25,4,891039658,57,F,librarian,92093
201,58,4,884140488,27,M,writer,E2A4H
705,22,5,883427988,21,F,student,54494
297,28,4,875239913,29,F,educator,98103
538,4,3,877107726,31,M,scientist,21010
405,47,5,885545429,22,F,healthcare,10019
764,14,4,876752116,27,F,educator,62903
514,49,2,886189676,27,M,programmer,20707
870,48,4,875050603,22,M,student,65203
864,22,5,888888937,27,M,programmer,63021
828,61,5,891037466,28,M,librarian,85282
624,15,4,879793330,19,M,student,30067
543,22,3,877545230,33,M,scientist,95123
742,15,4,881335461,35,M,student,29210
884,9,5,876858820,44,M,engineer,55337
487,48,2,883445540,22,M,engineer,92121
554,31,4,876369085,32,M,scientist,62901
676,22,5,892686606,30,M,programmer,32712
655,55,2,887429302,50,F,healthcare,60657
682,67,4,888523581,23,M,programmer,55128
399,9,3,882510018,25,M,other,92374
788,56,3,880868235,51,M,administrator,05779
798,62,4,875915855,40,F,writer,64131
830,50,5,891561606,46,M,programmer,53066
870,42,2,879270213,22,M,student,65203
851,10,3,875730030,18,M,other,29646
669,1,5,892549412,37,M,other,20009
230,22,5,880484850,28,F,student,14476
774,2,1,888557383,30,M,student,80027
8,11,3,879362233,36,M,administrator,05201
307,64,4,879283371,25,M,student,55454
592,48,5,882955735,18,M,student,97520
622,70,3,882670562,25,M,programmer,14850
659,69,3,891384916,31,M,educator,54248
786,69,4,882844295,36,F,engineer,01754
59,69,5,888205087,49,M,educator,08403
363,65,4,891495682,20,M,student,87501
889,65,4,880180817,24,M,technician,78704
577,64,5,880474394,36,F,student,77845
402,9,4,876266741,30,M,engineer,95129
632,50,5,879459738,18,M,student,55454
837,13,4,875721843,36,F,artist,55409
257,61,5,879547534,17,M,student,77005
889,58,3,880178130,24,M,technician,78704
774,56,2,888555928,30,M,student,80027
435,22,4,884131156,24,M,engineer,60007
886,68,3,876032422,20,M,student,61820
580,15,3,884125339,16,M,student,17961
497,12,4,879362019,20,M,student,50112
151,44,4,879542413,38,F,administrator,48103
789,9,5,880332114,29,M,other,55420
577,7,2,880470447,36,F,student,77845
843,23,2,879446696,35,M,librarian,44212
271,48,4,885849087,51,M,engineer,22932
862,64,5,879304326,25,M,executive,13820
326,53,1,879877039,41,M,administrator,15235
457,51,5,882397734,33,F,salesman,30011
676,9,2,892686134,30,M,programmer,32712
522,11,4,876961076,36,M,engineer,55443
823,53,5,878439229,27,M,artist,50322
893,56,5,874829733,25,M,student,95823
798,66,3,875639364,40,F,writer,64131
885,1,5,885714990,30,F,other,95316
756,1,4,874826629,30,F,none,90247
881,13,4,876536364,39,M,marketing,43017
894,15,3,880416340,47,M,educator,74075
655,49,1,887428417,50,F,healthcare,60657
412,24,3,879717177,25,M,educator,15222
653,70,2,880151340,31,M,executive,55105
664,50,5,878090415,30,M,engineer,94115
551,7,5,892777638,25,M,programmer,55414
65,64,5,879216529,51,F,educator,48118
383,58,4,891193210,42,M,administrator,75204
840,48,3,891204418,39,M,artist,55406
468,12,4,875291902,28,M,engineer,02341
731,69,5,886179040,41,F,educator,70403
854,22,2,882813691,29,F,student,55408
312,14,5,891698664,48,M,other,02110
877,60,5,882677183,30,M,other,77504
102,55,3,888801465,38,M,programmer,30220
1,4,3,876893119,24,M,technician,85711
857,14,4,883432633,35,F,administrator,V1G4L
796,9,3,892660251,32,F,writer,33755
588,63,5,890028385,18,F,student,93063
605,69,5,879425432,33,M,engineer,33716
788,1,3,880867970,51,M,administrator,05779
844,50,5,877388182,22,M,engineer,95662
648,13,3,882212071,43,M,engineer,91351
492,45,3,879969814,57,M,educator,94618
637,24,2,882903511,30,M,other,74101
785,12,4,879439137,32,M,engineer,23322
77,28,5,884753061,30,M,technician,29379
763,70,5,878917468,27,M,scientist,02113
655,46,4,887523403,50,F,healthcare,60657
268,25,3,875742556,24,M,engineer,19422
361,70,4,879440386,22,M,student,44074
708,25,3,877325838,26,F,homemaker,96349
79,1,4,891271870,39,F,administrator,03755
876,48,5,879428481,41,M,other,20902
417,17,4,879648183,27,F,other,48103
378,40,3,880333653,35,M,student,02859
864,13,4,877214125,27,M,programmer,63021
690,8,4,881177430,35,M,salesman,63304
642,67,4,885843025,18,F,student,95521
554,22,4,876232794,32,M,scientist,62901
692,25,4,876953340,34,M,engineer,18053
43,70,4,883955048,29,F,librarian,20854
877,59,5,882677012,30,M,other,77504
883,69,2,891717356,49,M,librarian,50266
846,46,4,883949199,27,M,lawyer,47130
313,58,3,891015387,41,M,marketing,60035
773,2,3,888540146,20,M,student,55414
727,1,3,883708660,25,M,student,78741
640,47,4,874777735,20,M,student,61801
844,69,5,877388182,22,M,engineer,95662
790,42,5,885156686,27,M,technician,80913
764,28,4,876245069,27,F,educator,62903
883,53,5,891696999,49,M,librarian,50266
449,60,5,880410652,23,M,librarian,55021
862,22,5,879304571,25,M,executive,13820
606,55,4,880926245,28,M,programmer,63044
805,7,5,881694693,27,F,other,20009
879,1,4,887761865,33,F,administrator,55337
804,63,4,879445334,39,M,educator,61820
429,28,3,882385636,27,M,student,29205
896,67,2,887160983,28,M,writer,91505
727,29,3,883712603,25,M,student,78741
18,22,5,880130640,35,F,other,37212
665,12,4,884294286,25,M,administrator,55412
764,15,4,876242945,27,F,educator,62903
897,1,5,879994113,30,M,other,33484
878,22,2,880866918,50,F,educator,98027
682,25,4,888521564,23,M,programmer,55128
658,7,4,875145879,33,M,programmer,92626
653,53,2,880153304,31,M,executive,55105
796,1,2,892660251,32,F,writer,33755
758,33,4,881976335,27,M,student,53706
56,50,5,892737154,25,M,librarian,46260
683,22,4,893286550,42,M,librarian,23509
641,50,3,879370150,24,M,student,60626
684,49,4,878762243,28,M,student,55414
442,68,3,883390416,22,M,student,85282
789,50,5,880332114,29,M,other,55420
561,70,4,885808673,23,M,engineer,60005
887,1,5,881377972,14,F,student,27249
271,2,1,885849386,51,M,engineer,22932
746,1,4,885075714,25,M,engineer,19047
65,25,4,879217406,51,F,educator,48118
416,38,3,886318228,20,F,student,92626
805,5,4,881695293,27,F,other,20009
779,21,5,875996932,31,M,student,K7L5J
13,69,4,884538766,47,M,educator,29206
826,11,4,885690526,28,M,artist,77048
385,59,2,879442490,36,M,writer,10003
602,1,4,888638547,47,F,other,34656
677,14,1,889399265,20,M,other,99835
661,8,5,876016491,28,M,programmer,98121
771,1,5,880659449,26,M,student,15232
22,62,4,878887925,25,M,writer,40206
882,15,5,879862141,35,M,engineer,40503
727,5,3,883711680,25,M,student,78741
493,24,4,884130593,22,M,engineer,60090
664,56,4,876525962,30,M,engineer,94115
453,4,4,877554490,18,M,student,06333
891,50,4,891638682,51,F,administrator,03062
764,13,2,876242755,27,F,educator,62903
758,20,4,881976574,27,M,student,53706
586,54,3,884068393,20,M,student,79508
804,24,5,879443776,39,M,educator,61820
110,54,4,886988202,19,M,student,77840
498,10,5,881960711,26,M,writer,55408
880,4,4,880167843,13,M,student,83702
886,3,3,876032330,20,M,student,61820
18,59,4,880132501,35,F,other,37212
883,30,4,891693058,49,M,librarian,50266
886,7,5,876031330,20,M,student,61820
837,20,4,875721919,36,F,artist,55409
543,13,3,876896210,33,M,scientist,95123
666,26,3,880568505,44,M,administrator,61820
697,50,5,882621913,25,M,other,77042
795,3,2,880561783,30,M,programmer,08610
454,66,4,888266685,57,M,other,97330
711,52,5,879993534,22,F,student,15203
